"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596085879;"30/07/2020 05:11:19";0;24.44946;3
1596085909;"30/07/2020 05:11:49";0;24.47777;3
1596085939;"30/07/2020 05:12:19";0;24.52351;3
1596085969;"30/07/2020 05:12:49";0;24.69121;3
1596085999;"30/07/2020 05:13:19";0;24.69775;3
1596086029;"30/07/2020 05:13:49";0;24.75655;3
1596086059;"30/07/2020 05:14:19";0;24.88288;3
1596086089;"30/07/2020 05:14:49";0;24.92426;3
1596086119;"30/07/2020 05:15:19";0;24.87199;3
1596086149;"30/07/2020 05:15:49";0;24.67379;3
1596086179;"30/07/2020 05:16:19";0;24.5344;3
1596086209;"30/07/2020 05:16:49";0;24.6324;3
1596086239;"30/07/2020 05:17:19";0;24.62805;3
1596086269;"30/07/2020 05:17:49";0;24.58884;3
1596086299;"30/07/2020 05:18:19";0;24.42985;3
1596086329;"30/07/2020 05:18:49";0;24.49084;3
1596086359;"30/07/2020 05:19:19";0;24.36451;3
1596086389;"30/07/2020 05:19:49";0;24.43421;3
1596086419;"30/07/2020 05:20:19";0;24.46688;3
1596086449;"30/07/2020 05:20:49";0;24.23601;3
1596086479;"30/07/2020 05:21:19";0;24.19681;3
1596086509;"30/07/2020 05:21:49";0;23.97029;3
1596086539;"30/07/2020 05:22:19";0;23.86575;3
1596086569;"30/07/2020 05:22:49";0;23.86139;3
1596086599;"30/07/2020 05:23:19";0;24.00079;3
1596086629;"30/07/2020 05:23:49";0;24.0683;3
1596086659;"30/07/2020 05:24:19";0;24.0487;3
1596086689;"30/07/2020 05:24:49";0;24.10533;3
1596086719;"30/07/2020 05:25:19";0;24.13147;3
1596086749;"30/07/2020 05:25:49";0;24.09444;3
1596086779;"30/07/2020 05:26:19";0;24.04217;3
1596086809;"30/07/2020 05:26:49";0;24.07048;3
1596086839;"30/07/2020 05:27:19";0;23.94416;3
1596086869;"30/07/2020 05:27:49";0;23.69151;3
1596086899;"30/07/2020 05:28:19";0;23.63924;3
1596086929;"30/07/2020 05:28:49";0;23.54994;3
1596086959;"30/07/2020 05:29:19";0;23.4454;3
1596086989;"30/07/2020 05:29:49";0;23.34956;3
1596087019;"30/07/2020 05:30:19";0;23.48896;3
1596087049;"30/07/2020 05:30:49";0;23.56301;3
1596087079;"30/07/2020 05:31:19";0;23.69587;3
1596087109;"30/07/2020 05:31:49";0;23.47589;3
1596087139;"30/07/2020 05:32:19";0;23.48242;3
1596087169;"30/07/2020 05:32:49";0;23.59785;3
1596087199;"30/07/2020 05:33:19";0;23.43451;3
1596087229;"30/07/2020 05:33:49";0;23.43015;3
1596087259;"30/07/2020 05:34:19";0;23.34303;3
1596087289;"30/07/2020 05:34:49";0;23.06425;3
1596087319;"30/07/2020 05:35:19";0;23.10127;3
1596087349;"30/07/2020 05:35:49";0;22.98148;3
1596087379;"30/07/2020 05:36:19";0;23.08385;3
1596087409;"30/07/2020 05:36:49";0;23.1775;3
1596087439;"30/07/2020 05:37:19";0;23.19057;3
1596087469;"30/07/2020 05:37:49";0;23.1383;3
1596087499;"30/07/2020 05:38:19";0;23.26462;3
1596087529;"30/07/2020 05:38:49";0;23.2472;3
1596087559;"30/07/2020 05:39:19";0;23.58043;3
1596087589;"30/07/2020 05:39:49";0;23.91149;3
1596087619;"30/07/2020 05:40:19";0;23.71329;3
1596087649;"30/07/2020 05:40:49";0;23.80041;3
1596087679;"30/07/2020 05:41:19";0;23.72853;3
1596087709;"30/07/2020 05:41:49";0;23.76556;3
1596087739;"30/07/2020 05:42:19";0;23.43451;3
1596087769;"30/07/2020 05:42:49";0;23.1579;3
1596087799;"30/07/2020 05:43:19";0;23.48896;3
1596087829;"30/07/2020 05:43:49";0;23.60657;3
1596087859;"30/07/2020 05:44:19";0;23.93109;3
1596087889;"30/07/2020 05:44:49";0;23.82437;3
1596087919;"30/07/2020 05:45:19";0;23.88317;3
1596087949;"30/07/2020 05:45:49";0;23.79605;3
1596087979;"30/07/2020 05:46:19";0;23.55212;3
1596088009;"30/07/2020 05:46:49";0;23.29729;3
1596088039;"30/07/2020 05:47:19";0;23.34085;3
1596088069;"30/07/2020 05:47:49";0;23.32561;3
1596088099;"30/07/2020 05:48:19";0;23.36481;3
1596088129;"30/07/2020 05:48:49";0;23.2472;3
1596088159;"30/07/2020 05:49:19";0;23.21453;3
1596088189;"30/07/2020 05:49:49";0;23.00544;3
1596088219;"30/07/2020 05:50:19";0;22.84645;3
1596088249;"30/07/2020 05:50:49";0;22.78546;3
1596088279;"30/07/2020 05:51:19";0;22.92921;3
1596088309;"30/07/2020 05:51:49";0;23.18621;3
1596088339;"30/07/2020 05:52:19";0;23.19711;3
1596088369;"30/07/2020 05:52:49";0;23.20364;3
1596088399;"30/07/2020 05:53:19";0;23.26027;3
1596088429;"30/07/2020 05:53:49";0;23.09692;3
1596088459;"30/07/2020 05:54:19";0;23.20581;3
1596088489;"30/07/2020 05:54:49";0;26.93455;3
1596088519;"30/07/2020 05:55:19";0;49.04561;3
1596088549;"30/07/2020 05:55:49";0;50.0562;3
1596088579;"30/07/2020 05:56:19";0;36.49815;3
1596088609;"30/07/2020 05:56:49";0;30.75476;3
1596088639;"30/07/2020 05:57:19";0;27.93425;3
1596088669;"30/07/2020 05:57:49";0;26.12869;3
1596088699;"30/07/2020 05:58:19";0;24.88506;3
1596088729;"30/07/2020 05:58:49";0;23.78952;3
1596088759;"30/07/2020 05:59:19";0;23.35828;3
1596088789;"30/07/2020 05:59:49";0;23.46935;3
1596088819;"30/07/2020 06:00:19";0;23.60003;3
1596088849;"30/07/2020 06:00:49";0;23.48024;3
1596088879;"30/07/2020 06:01:19";0;23.46935;3
1596088909;"30/07/2020 06:01:49";0;23.31907;3
1596088939;"30/07/2020 06:02:19";0;23.15137;3
1596088969;"30/07/2020 06:02:49";0;23.0294;3
1596088999;"30/07/2020 06:03:19";0;23.08167;3
1596089029;"30/07/2020 06:03:49";0;23.16008;3
1596089059;"30/07/2020 06:04:19";0;23.05118;3
1596089089;"30/07/2020 06:04:49";0;22.9205;3
1596089119;"30/07/2020 06:05:19";0;22.87912;3
1596089149;"30/07/2020 06:05:49";0;22.65696;3
1596089179;"30/07/2020 06:06:19";0;23.11216;3
1596089209;"30/07/2020 06:06:49";0;23.13394;3
1596089239;"30/07/2020 06:07:19";0;23.43668;3
1596089269;"30/07/2020 06:07:49";0;23.40837;3
1596089299;"30/07/2020 06:08:19";0;23.41926;3
