"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596084709;"30/07/2020 04:51:49";0;13.95856;3
1596084739;"30/07/2020 04:52:19";0;13.95856;3
1596084769;"30/07/2020 04:52:49";0;13.96237;3
1596084799;"30/07/2020 04:53:19";0;13.98942;3
1596084829;"30/07/2020 04:53:49";0;13.99628;3
1596084859;"30/07/2020 04:54:19";0;13.97456;3
1596084889;"30/07/2020 04:54:49";0;13.9498;3
1596084919;"30/07/2020 04:55:19";0;13.97075;3
1596084949;"30/07/2020 04:55:49";0;13.98713;3
1596084979;"30/07/2020 04:56:19";0;14.0039;3
1596085009;"30/07/2020 04:56:49";0;14.00657;3
1596085039;"30/07/2020 04:57:19";0;14.00809;3
1596085069;"30/07/2020 04:57:49";0;14.02981;3
1596085099;"30/07/2020 04:58:19";0;14.0641;3
1596085129;"30/07/2020 04:58:49";0;14.05991;3
1596085159;"30/07/2020 04:59:19";0;14.03247;3
1596085189;"30/07/2020 04:59:49";0;14.03743;3
1596085219;"30/07/2020 05:00:19";0;14.06257;3
1596085249;"30/07/2020 05:00:49";0;14.08086;3
1596085279;"30/07/2020 05:01:19";0;14.02143;3
1596085309;"30/07/2020 05:01:49";0;13.70367;3
1596085339;"30/07/2020 05:02:19";0;13.13789;3
1596085369;"30/07/2020 05:02:49";0;13.23733;3
1596085399;"30/07/2020 05:03:19";0;13.42554;3
1596085429;"30/07/2020 05:03:49";0;13.52079;3
1596085459;"30/07/2020 05:04:19";0;13.60042;3
1596085489;"30/07/2020 05:04:49";0;13.68348;3
1596085519;"30/07/2020 05:05:19";0;13.77568;3
1596085549;"30/07/2020 05:05:49";0;13.84388;3
1596085579;"30/07/2020 05:06:19";0;13.84578;3
1596085609;"30/07/2020 05:06:49";0;13.84083;3
1596085639;"30/07/2020 05:07:19";0;13.84807;3
1596085669;"30/07/2020 05:07:49";0;13.87893;3
1596085699;"30/07/2020 05:08:19";0;13.90255;3
1596085729;"30/07/2020 05:08:49";0;13.89455;3
1596085759;"30/07/2020 05:09:19";0;13.88579;3
1596085789;"30/07/2020 05:09:49";0;13.89112;3
1596085819;"30/07/2020 05:10:19";0;13.92084;3
1596085849;"30/07/2020 05:10:49";0;13.9597;3
1596085879;"30/07/2020 05:11:19";0;13.94942;3
1596085909;"30/07/2020 05:11:49";0;13.92808;3
1596085939;"30/07/2020 05:12:19";0;13.91741;3
1596085969;"30/07/2020 05:12:49";0;13.92656;3
1596085999;"30/07/2020 05:13:19";0;13.95361;3
1596086029;"30/07/2020 05:13:49";0;13.94942;3
1596086059;"30/07/2020 05:14:19";0;13.91208;3
1596086089;"30/07/2020 05:14:49";0;13.89989;3
1596086119;"30/07/2020 05:15:19";0;13.92465;3
1596086149;"30/07/2020 05:15:49";0;13.9578;3
1596086179;"30/07/2020 05:16:19";0;13.96694;3
1596086209;"30/07/2020 05:16:49";0;13.93989;3
1596086239;"30/07/2020 05:17:19";0;13.92503;3
1596086269;"30/07/2020 05:17:49";0;13.92884;3
1596086299;"30/07/2020 05:18:19";0;13.96085;3
1596086329;"30/07/2020 05:18:49";0;13.97075;3
1596086359;"30/07/2020 05:19:19";0;13.94637;3
1596086389;"30/07/2020 05:19:49";0;13.92999;3
1596086419;"30/07/2020 05:20:19";0;13.93036;3
1596086449;"30/07/2020 05:20:49";0;13.9719;3
1596086479;"30/07/2020 05:21:19";0;13.9978;3
1596086509;"30/07/2020 05:21:49";0;14.00847;3
1596086539;"30/07/2020 05:22:19";0;13.97799;3
1596086569;"30/07/2020 05:22:49";0;13.95818;3
1596086599;"30/07/2020 05:23:19";0;13.96046;3
1596086629;"30/07/2020 05:23:49";0;13.96389;3
1596086659;"30/07/2020 05:24:19";0;13.94256;3
1596086689;"30/07/2020 05:24:49";0;13.91779;3
1596086719;"30/07/2020 05:25:19";0;13.90636;3
1596086749;"30/07/2020 05:25:49";0;13.91551;3
1596086779;"30/07/2020 05:26:19";0;13.95323;3
1596086809;"30/07/2020 05:26:49";0;13.96237;3
1596086839;"30/07/2020 05:27:19";0;13.9517;3
1596086869;"30/07/2020 05:27:49";0;13.92999;3
1596086899;"30/07/2020 05:28:19";0;13.93418;3
1596086929;"30/07/2020 05:28:49";0;13.95246;3
1596086959;"30/07/2020 05:29:19";0;13.95704;3
