"TimeInt";"TimeStr";"IsInitValue";"Value";"IQuality"
1596080689;"30/07/2020 03:44:49";0;967763.2;3
1596080719;"30/07/2020 03:45:19";0;967765.8;3
1596080749;"30/07/2020 03:45:49";0;967768.2;3
1596080779;"30/07/2020 03:46:19";0;967770.6;3
1596080809;"30/07/2020 03:46:49";0;967773.1;3
1596080839;"30/07/2020 03:47:19";0;967775.4;3
1596080869;"30/07/2020 03:47:49";0;967777.8;3
1596080899;"30/07/2020 03:48:19";0;967780.2;3
1596080929;"30/07/2020 03:48:49";0;967782.6;3
1596080959;"30/07/2020 03:49:19";0;967784.9;3
1596080989;"30/07/2020 03:49:49";0;967787.3;3
1596081020;"30/07/2020 03:50:20";0;967789.7;3
1596081049;"30/07/2020 03:50:49";0;967792.1;3
1596081079;"30/07/2020 03:51:19";0;967794.4;3
1596081109;"30/07/2020 03:51:49";0;967796.8;3
1596081139;"30/07/2020 03:52:19";0;967799.2;3
1596081169;"30/07/2020 03:52:49";0;967801.6;3
1596081199;"30/07/2020 03:53:19";0;967803.8;3
1596081229;"30/07/2020 03:53:49";0;967805.9;3
1596081259;"30/07/2020 03:54:19";0;967807.9;3
1596081289;"30/07/2020 03:54:49";0;967809.8;3
1596081319;"30/07/2020 03:55:19";0;967811.8;3
1596081349;"30/07/2020 03:55:49";0;967813.7;3
1596081379;"30/07/2020 03:56:19";0;967815.6;3
1596081409;"30/07/2020 03:56:49";0;967817.6;3
1596081439;"30/07/2020 03:57:19";0;967820;3
1596081469;"30/07/2020 03:57:49";0;967822.4;3
1596081499;"30/07/2020 03:58:19";0;967824.9;3
1596081529;"30/07/2020 03:58:49";0;967827.3;3
1596081559;"30/07/2020 03:59:19";0;967829.8;3
1596081589;"30/07/2020 03:59:49";0;967832.2;3
1596081619;"30/07/2020 04:00:19";0;967834.6;3
1596081649;"30/07/2020 04:00:49";0;967837.1;3
1596081679;"30/07/2020 04:01:19";0;967839.5;3
1596081709;"30/07/2020 04:01:49";0;967841.9;3
1596081739;"30/07/2020 04:02:19";0;967844.4;3
1596081769;"30/07/2020 04:02:49";0;967846.8;3
1596081799;"30/07/2020 04:03:19";0;967849.2;3
1596081829;"30/07/2020 04:03:49";0;967851.7;3
1596081859;"30/07/2020 04:04:19";0;967854.1;3
